Usuario;Caption;Likes;Imagen;Fecha
susy_mora;Lleven algo R❤️JO para embarcar el Crucero. Es un buen agüero...•#CruceroRollingStone #RollingStoneCrew @rollingstonecolombia #CaribeLegendario #BeTheMeister - [Sunglasses] @amani.eyewear [Chain] @pamauracol;6,444 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/45414529_307886663267729_8440138008309912289_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=0l7PN3nzBwMAX9tcQ7a&oh=8fca10043502ab60035dee6e036861c0&oe=5E965D3C;December 3, 2018
susy_mora;Ready to rumble... 🧨🖤💥 [Makeup] The one & only @bryantabordaofficial at @pragasalon1 // #SusyMoraBeautyTips;6,485 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/46268114_322663854988093_1717629101414627030_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=RcClqH9w2QsAX_WnC4K&oh=6f5c53b3bf12e393c1abb2d84dffca7c&oe=5E92C36B;November 30, 2018
susy_mora;Feeling THANKFUL 🙌🏼💕🐳 @hiltoncuracao;3,939 likes;;November 29, 2018
susy_mora;Beauty ISSUES [Vol. 7] 🧴🍃🚿 Les juro que era la más incrédula del planeta con los tratamientos para el pelo! 🤦🏼‍♀️ Solo utilizaba Shampoo + Acondicionador!... PERO, llegó a mi vida el deporte y con él, mucho sudor, largas horas expuesta al sol, cloro y algunas carreras en climas agresivos para el pobre pelo!... ENTONCES, dejé la bobada y lo empecé a consentir como se lo merecía! 💫✨•Se llama Triple ➕, es de alta hidratación, recuperación y fortalecimiento para pelo MUY MALTRATADO! 🙋🏼‍♀️🧖🏼‍♀️ @josephlove_sas @productoslz #SusyMoraBeautyTips;4,786 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/45547625_2193651900904240_6490436838348161040_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=LNgWuqUFcGwAX9RLXYO&oh=9f67836d18831b6f317314794cb1f647&oe=5E91FD67;November 29, 2018
susy_mora;Cuando estás preparada, la vida te sacude nuevamente para que te movilices hacia donde siempre has querido... 🌊🐳🌿 Antes no! 🍃 // @geffrance #LookSusyMora;6,012 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/46161495_315358122403447_3987307749515754198_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=4focu2UNzckAX85NzuW&oh=69fb8654c620543007a23b19442080ab&oe=5E9D7D3C;November 28, 2018
susy_mora;La sonrisa pal’ fotográfo... 🐙🐡🦀🐠🐊🐳 y después para todas las bellezas que vi debajo del mar! // 🥽 Mis días aquí @hiltoncuracao!;8,091 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/44818675_215106359262361_4008058982426587326_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=lEikT1fhZ9MAX_VvipG&oh=6bf14e5d64b40c9309529e49a3851bdd&oe=5E93FAA2;November 27, 2018
susy_mora;Me soñaba esta foto... 🌇🗾🌅 ¿Quién no?;7,701 likes;;November 27, 2018
susy_mora;Blue is beyond dimensions... 🧿🌊💙 ¡Happy days! // @hiltoncuracao;10,381 likes;;November 27, 2018
susy_mora;Always earned, never given... 🏆 So don’t forget to CELEBRATE! 🌴🌊 @hiltoncuracao #RunnerSusy;2,602 likes;;November 26, 2018
susy_mora;Ayer corrí la Media Maratón que me hizo falta en Argentina 🖤 y por momentos mi cabeza se devolvía a este momento 🙈 De esas caras que hablan más que mil palabras... // #BenditaPasion & más latente que nunca!;4,545 likes;;November 26, 2018
susy_mora;Susy 0️⃣ - Fuera de forma 1️⃣ // Así es esto. Dos semanas de descanso y siento como si hubiera parado una eternidad 🙈 Este fin de semana me espera otra Media Maratón en Curacao 🇨🇼 y vamos a correr con la cabeza hasta donde el cuerpo me de!•@hiltoncuracao @curacaomarathon #BenditaPasion #RunnerSusy @adidasco #CreadoConAdidas #HereToCreate @gocyclingcolombia #SomosLoQueNosMueve;2,909 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/44689388_279970569322458_1601751757630030438_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=-yXGF-vbq_EAX-bxsET&oh=6832d791dcb5294622b595c0e90f2097&oe=5E962337;November 21, 2018
susy_mora;Dibujen su propia versión de ustedes mismos y después... ¡A ponerle color! 🧿💖🖤 // @geffrance #LookSusyMora;6,992 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/44711440_893391097532096_6550172230831939457_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=dV_V6aIGY1EAX9iROky&oh=83779414531df76ebd10de5a4939259c&oe=5E952324;November 20, 2018
susy_mora;RETO-mando 🖤 Las heridas sanando, el amor por el deporte más fuerte que nunca y bueno... está en mejor forma un helado derretido que yo! 🍦🙈•#BenditaPasion #RunnerSusy #SomosLoQueNosMueve @adidasco #HereToCreate #CreadoConAdidas... y los zapatos con los que corro ahora son #SolarBoost 👟;2,274 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/44542379_563193020817273_8082874893733033557_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=VZwsJYIXOjkAX8qQiYF&oh=bc4f22367ee59d43d4c098b0715e7ea1&oe=5EA60A08;November 19, 2018
susy_mora;Take a walk on the WILD SIDE 🐯💗🖤 // @geffrance #LookSusyMora;3,340 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/46259262_1577016535731114_2812435094003033107_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=FdjesfOsZaEAX91F4Cr&oh=a7a75f59ce63f71efe0e1560401ba9a6&oe=5E965FCC;November 19, 2018
susy_mora;Nos quedan muchas historias por contar mi DOÑA DOLORES... 🌳💙💟🖤 y empezamos haciéndole honor a tu bautizo! 🤦🏼‍♀️ // #LIVingConDoñaDolores•@livcyclingcolombia #HowWeLiv #LivBeyond #CyclingSusy #BenditaPasion @gocyclingcolombia #SomosLoQueNosMueve;6,438 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/44570107_2106713322682382_6152020008538700602_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=cfajpESrdF0AX8n5eD6&oh=9d2689151a0ad1ecedc3c599c734a97b&oe=5E9B052F;November 15, 2018
susy_mora;“Siempre ando armando libretos en mi cabeza sobre lo que voy a escribir en mis redes sociales. Sin embargo, ese post que nunca llegó y no llegará, es la razón por cual sí llegaron estas palabras” 🖤💀•En un relato en primera persona y lleno de sinceridad les abro mi corazón para contarles, después de la tormenta, como viví mi tercer Ironman 70.3 🇦🇷 [Link en mi perfil] @playboy_col 🐰 // [Ph.] @danigophoto [M&H] @ietyg;13,835 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43445454_2049721401756622_8062623246579535584_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=pN-cEN1Gc6UAX87ywt1&oh=ad1cf2b1967e23a8051409bf54ee3d5d&oe=5E933B25;November 14, 2018
susy_mora;Después de un TIME OUT, de respirar, de digerir, reflexionar, observar... después de VIVIR, volví para contarles todo de esta carrera 🇦🇷 Sin duda todas nos marcan, pero esta lo hizo de manera trascendental y este número - 6️⃣6️⃣1️⃣ - no será mi favorito, pero sí lo recordaré por siempre.•Esperen mi relato en @playboy_col 🐰 #BenditaPasion #SwimmingSusy #CyclingSusy #RunnerSusy #SomosLoQueNosMueve #EnjoyTheRideTo “La carrera que me dio la bienvenida” 🖤;2,341 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/44675485_1933433823618778_6453568634769508674_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4iyw-IXCGNQAX_w_vDn&oh=91f5af3c0376f1616020f0fa92cab8c9&oe=5E917EC9;November 13, 2018
susy_mora;No cerraré el año sin hacer D✌🏼S cosas:1️⃣ Volver a intentar bajar una Media Maratón de 2 horas!... Estoy a 3 minutos 54 segundos! 2️⃣ Darme una recompensa y conocer un lugar mágico gracias al deporte!•Here we go @curacaomarathon ⚡️🏃🏼‍♀️ & @hiltoncuracao 🌴🌍 [Just wait for the Colombian passion!] // #BenditaPasion #SomosLoQueNosMueve #RunnerSusy;7,297 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43690806_752884885050193_195878099313661394_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=GyMf550sw-MAX8AEE-6&oh=d30deca1f7cd4b7e20172724ec261680&oe=5EA50287;November 1, 2018
susy_mora;Amo - Amo - Amo. No se diga más... ⚡️⚡️😁 // @geffrance #JBalvinxGef #LookSusyMora;4,867 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/44672747_250095815675789_2718915947981717888_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=vAhelJTO2g0AX-y3I-T&oh=08715e01ee30ba759b4e7efe343f098e&oe=5E9ACCA4;October 30, 2018
susy_mora;Wear 3D Sunglasses & go running! 😈💚⚡️... it’s the best way to create your own track!•#PureBoost GO! @adidasco #CreadoConAdidas #HereToCreate #AdidasRunners #BenditaPasion #RunnerSusy;3,226 likes;;October 29, 2018
susy_mora;"Mi mejor herramienta para combatir la inmensidad de LOS MIEDOS ha sido el deporte... 🖤👊🏼 Y sí, uno de ellos era el amor y la aceptación sobre mi cuerpo!•Constantemente, entregamos todo de nosotros a los demás y a quien menos entregamos amor, es a nosotros mismos. Se nos olvida lo más importante: AMOR POR Y PARA NOSOTROS. Y esa lección es una de las tantas que me ha entregado el deporte. En este camino; el esfuerzo, el sacrificio, las victorias y los logros son NUESTROS. Son esas pequeñas cosas nos hacen comprender que lo estamos haciendo por y para nosotros. Así que cruzar una meta, se ha convertido en la materialización de una gratitud inmensa de mí, para mí... 💥🔥 Así, es más o menos como aprendí a amar cada pedacito de mí. Por ejemplo, entendiendo que el cuerpo que tengo, es el que necesito y como se ve, es gracias al deporte que hago. Entonces ¿Por qué no amarlo?•[SoHo 222 Ft. #BenditaPasion] 🤟🏼⚡️ [Ph.] @pizarrondt [M&H.] @victorabril [Team.] @ana_londono @laalvarezzz [At.] @gocyclingcolombia";15,628 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43689808_2080947051956952_1261657918815790153_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=3QdrV1lL4TYAX93jqKd&oh=525e918e8ad55b39697c3692442b0b9a&oe=5E92B413;October 27, 2018
susy_mora;Un año, meses y días que me han enseñado a DEJAR IR, para darle la bienvenida a cosas maravillosas! ⚡️ #DéjaloIr 💜💙🖤 He dejado ir relaciones, proyectos, un apartamento viejo, una bicicleta accidentada [mi Negra Tomasa] 🚲 y años utilizando un apple, para entrar al versátil mundo de mi YOGA 530 💻!•Sin mas preámbulo les presento a DOÑA DOLORES... pues muchos me dará, tiene nombre de señora, con experiencia y larga vida y como doña que se respete es jodida!... Como me gusta! 🔥 #LIVingConDoñaDolores;1,929 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43735084_299270740678337_1683013840174759903_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=Fkt0dhIela8AX9T-Sja&oh=62a9858f826d59039b83d199069c1698&oe=5EA56084;October 25, 2018
susy_mora;Tired? 👹 Well, gotta get up again tomorrow... #BenditaPasion & the new SoHo edition 🖤 @revistasoho•[SoHo 222 Ft. #BenditaPasion] 🤟🏼⚡️ [Ph.] @pizarrondt [M&H.] @victorabril [Team.] @ana_londono @laalvarezzz [At.] @gocyclingcolombia;10,841 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43912901_256185988413236_93176152611822056_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=pkKJmPLV8ZgAX8Nky3E&oh=d64e641a4e5b378fb5b83844fe809154&oe=5EA6B7E3;October 23, 2018
susy_mora;Suelo utilizar muchos hashtags, unos míos, otros atados a la filosofía propia de las marcas con las que vivo el deporte... 🏃🏼‍♀️💪🏼👊🏼 Todos, absolutamente todos, vienen cargados de una potente filosofía... y ayer, con esta carrera pude comprender desde mis fibras el significado (o uno de los tantos que se le puede otorgar) al mensaje SOMOS LO QUE NOS MUEVE 💥⚡️🔥 Sí, lo que nos mueve y puede ser tan evidente como: la pasión, las ganas de ser mejores, nuestra determinación, ímpetu, sueños y la lista continúa. Pero, cuando comprendes que ser lo que te mueve es aprender a ROMPER BARRERAS, cobra un valor inigualable! Ayer, no quise - tuve - que llevar mi cuerpo al límite, someterlo a un estrés físico que mi cabeza suponía no iba a aguantar. Racionalmente tracé un AMBICIOSO plan de carrera con la incertidumbre al fracaso o al éxito. El resultado fue claro, mis números se convierten en indicadores para trazar futuras estrategias, pero lo realmente importante es que entendí que SER LO QUE ME MUEVE es llevar al cuerpo al límite para romper barreras mentales que nos limitan...💆🏼‍♀️ Al final puedes lograrlo o fracasar. Pero puedes estar seguro de que aprendiste a medir cuánto tienes de cada ingrediente que es necesario! 🐊💚🖤 @gocyclingcolombia #SomosLoQueNosMueve #RunnerSusy #BenditaPasion•Y esto fue así:💥 Media Maratón en 2:03:54 [5:48 min/km]💥 15k en 1:25:12 [5:40 min/km]💥 10k en 56:12 [5:37 min/km]💥 5k en 27:00 [5:24 min/km];3,736 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43422338_1966164763445219_8675595783655167708_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=IFX15leSk3EAX__8JHj&oh=75c4be1bac1e0dbe07ff4c6812745a73&oe=5E92772D;October 22, 2018
susy_mora;Correr frente a él, para después disfrutar de su inmensidad... 🌊🌊🐊 ¡Gracias Cartagena por ser un magnífico escenario!;15,044 likes;;October 21, 2018
susy_mora;Y aquí estamos... por una más! 🌴🥥🌊☀️🔥 #VamosACorrerLaMMM @mediamaratondelmar•#BenditaPasion #RunnerSusy @gocyclingcolombia #SomosLoQueNosMueve @adidasco #HereToCreate #CreadoConAdidas #AdidasRunners;6,607 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43249412_1043496882509979_4489043736672802957_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=B2Y4Tz8QhSEAX8BPWNV&oh=837d30705f3daf1ef15808ad2014e27a&oe=5E93F3D6;October 20, 2018
susy_mora;ADIDAS always 🖤🌴🌸 @adidasco #HereToCreate #CreadoConAdidas #LookSusyMora;4,508 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43778476_319319342213512_5562657480789837016_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=_aTJ3JiGg6kAX8Is8Ad&oh=112e66ddea48951d8abaae50d2cafddd&oe=5E9ADFAE;October 19, 2018
susy_mora;No filter needed with the talent of this guy 🌟💄 @bryantabordaofficial #SusyMoraBeautyTips;7,025 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/44232817_1904967493142227_649181694889513751_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=K7FMIUzVx14AX8N8MQg&oh=0a68967791c44d1af2892a51779d0f3a&oe=5EA637EA;October 16, 2018
susy_mora;Aficionado al deporte que se respete, le tiene miedo a los Domingos y Lunes Festivos... 👊🏼🔥⚡️💥🙈•#BenditaPasion #RunnerSusy @gocyclingcolombia #SomosLoQueNosMueve @adidasco #HereToCreate #CreadoConAdidas #AdidasRunners;3,518 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/44235961_307914873339308_4890225176582974109_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=HyHfIIAv8AMAX_Ak7YI&oh=07828777c1098b3f430130e2e7c4e03d&oe=5EA6A931;October 15, 2018
susy_mora;Somewhere on Earth 🌎 Somewhere over the Rainbow 🌈 Somewhere on Heaven ☁️ Somewhere.;3,927 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43486882_432645457140484_1848336813053011240_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=DeB7-Bq7lnoAX8jkQAs&oh=2d8ba1d9016406f371e2971b642c4620&oe=5E968E8E;October 15, 2018
susy_mora;Disfrutando el camino hasta cuando se nubla el panorama...🌪 Aunque por estos días ando diciendo ¡OMG! 😳 ¿Qué más me puede pasar?... ¡Y toma! Pasa algo más, y yo ¡PLOP! 😵 Como Condorito... Pero quedarme quieta no es una opción, así que jugando una especie de ajedrez he logrado solucionar todo... o bueno casi todo, porque aun hay tuercas sueltas por ahí... 🤯 ¿Saben? Al final me rio porque ya he llorado. Al final veo que mi terquedad me ha dado lo que he querido. Al final trato de no preocuparme, porque tengo la certeza de que todo estará bien... ⚡️ ¡Sí! I #EnjoyTheRideTo una carrera que cada día cobra más importancia... 👊🏼 ¡Y ajá! Si de aquí al 4 de Noviembre todo se comporta tranquilamente juro que... 🇦🇷🏊🏼‍♀️🚴🏼‍♀️🏃🏼‍♀️ No se. Pero celebro como nunca!•#BenditaPasion #RunnerSusy @gocyclingcolombia #SomosLoQueNosMueve @enjoytherideco @adidasco #HereToCreate #CreadoConAdidas #AdidasRunners;5,491 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43053079_466430263848239_615771142871509196_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=z4Asiq8bPWEAX-0vIrQ&oh=0ac921a27ad1067ded73e281824ddf02&oe=5E9B4057;October 14, 2018
susy_mora;"¿Que necesidad hay? Me reclaman ♥️ bueno:Existe la necesidad de querer hablar y que tu voz sea un eco en alguien y ojalá muchos. Creo que esta portada se convirtió en la REPRESENTACIÓN DE LO QUE HABLO EN REDES DEL DEPORTE. Porque uno, nuevamente me adhiero al argumento de que no todo lo que es juzgado superficialmente, lo es. Juzgar desde la imagen es ser ligero, y ser ligero es ser superficial. ¿Entonces quienes son los superficiales? ¿Los que juzgan desde una posición tangencial o yo, que tengo clara la profundidad de mi discurso? Todo tiene un fondo. Yo no me estoy empelotando y utilizando la premisa de “pasión por el deporte” para manosearlo e irrespetarlo. Todo lo contrario; a través de mi cuerpo busco demostrarle a todos que el deporte fue quien me entregó la seguridad que hoy tengo sobre él. Me enseñó a amarlo y aceptarlo. Eso, que pena con todos ustedes, tiene una profundidad que comienza a corresponder a la fuerza vital de una mujer, al amor propio y al autoreconocimiento y que finalmente, corresponde a todas las enseñanzas que el deporte pone en nuestro camino. Conectarnos con nuestros mayores miedos e inseguridades, enfrentarlos dentro de la inmensidad y salir a quebrantarlos. Dos, porque me parece interesante seguir reiterando que no tengo la autoridad que muchos reclaman para hablar de deporte en términos de logros, pero si tengo el ímpetu para hacerlo desde mi experiencia - sea valiosa o no para usted. Siempre digo el deporte ha movido las fibras más profundas de mi alma, me ha enseñado lo que ningún maestro ha hecho, me ha sacudido y hecho salir de mi zona de confort - porque eso es lo que hace el deporte: desestructurarte - y al hacerlo nos enfrentamos a los procesos más constructivos. Por esa razón, la más poderoda de todas, es que quiero insistir en que el deporte debe verse como un proceso personal e instransferible y debemos apartar a quienes cortan alas, juzgan y hieren. Finalmente porque los comentarios malintencionados hieren; me han herido. Pero le han metido picante a este camino, porque yo no me voy a conformar con menos de lo que soy hoy y eso hará que yo sea mejor que mis pasos previos y esos que critican... Fin. 👊🏼 // @revistasoho";12,380 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/43779498_1922357884514457_4175835515471537300_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=srKEP9_HQ0sAX8HOtGN&oh=7cda6fc8ca2f0f5024bf14c20696b7fa&oe=5E9C76B2;October 13, 2018
susy_mora;Tienes la LUZ - es solo cuestión de encontrar la manera de hacerla brillar 💡🖤⚡️ // @geffrance #LookSusyMora;6,100 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/42723061_276867876280055_6601014437972150282_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=7ZRTjV2PYwQAX-W_sUu&oh=17298719bdd83d7c656acfa73efca931&oe=5E90B4AA;October 12, 2018
susy_mora;[SoHo 222 Ft. #BenditaPasion] 🖤⚡️👊🏼 “Para juzgarla están otros. Esos que a sus espaldas se preguntan de dónde salió y con qué autoridad habla de deporte en las redes sociales. Esos comentarios malintencionados la han herido, pero como esas caídas de su niñez, han terminado impulsándola más. No se considera la mejor triatleta. Menos que eso. No se considera una buena triatleta. Pero sabe que, pase lo que pase, será mejor que ella misma. Que su pasión no se conformará con menos.” @revistasoho•[Ph.] @pizarrondt [M&H.] @victorabril [Team.] @ana_londono @laalvarezzz [At.] @gocyclingcolombia & @livcyclingcolombia #LIVingConTomasa;19,338 likes;https://scontent-bog1-1.cdninstagram.com/v/t51.2885-15/e35/42680583_2699295713417827_4777032421531334947_n.jpg?_nc_ht=scontent-bog1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Ofac8QQfJvEAX9_Vljs&oh=e652a0a3b7bacdab884b232296cb3ff1&oe=5E9B2651;October 10, 2018
